GEO_ID,GEO_ID_F,NAME,NAICS2017,NAICS2017_F,INDLEVEL,NAICS2017_LABEL,INDGROUP,SECTOR,SUBSECTOR,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,EMPSZFI,EMPSZFI_LABEL,QDESC,QDESC_LABEL,BUSCHAR,BUSCHAR_LABEL,YEAR,FIRMPDEMP,FIRMPDEMP_PCT,RCPPDEMP,RCPPDEMP_PCT,EMP,EMP_PCT,PAYANN,PAYANN_PCT,FIRMPDEMP_S,FIRMPDEMP_PCT_S,RCPPDEMP_S,RCPPDEMP_PCT_S,EMP_S,EMP_PCT_S,PAYANN_S,PAYANN_PCT_S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,BQ01,2 to 4 people,2018,34117,32.9,37227576,41,231464,33.7,9193600,38.7,2.7,0.7,4,1.3,2.7,0.7,3.5,1.2
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,BQ02,5 to 10 people,2018,1484,1.4,2503970,2.8,10170,1.5,405771,1.7,9.3,0.1,17.3,0.5,11.4,0.2,13.9,0.2
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,BQ03,11 or more people,2018,198,0.2,360988,0.4,1304,0.2,71438,0.3,37.5,0.1,27.7,0.5,39.1,0.1,38.7,0.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,BX,Unknown number of owners,2018,212,0.2,240023,0.3,1339,0.2,63574,0.3,31,0.1,34.8,0.1,30.5,0.1,36.4,0.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,BY,Total reporting,2018,103680,100,90839944,100,686637,100,23766680,100,1.1,0,1.3,0,1.1,0,1.1,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,BZ,Item not reported,2018,3004,X,2223417,X,19636,X,525105,X,9.2,X,20.6,X,9.2,X,14.4,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,A1,All firms,2018,113310,X,190719114,X,1520811,X,51656971,X,2.7,X,3.3,X,2.7,X,3.5,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BQ,1 person,2018,34264,58.3,51993517,51.3,449460,57.4,14212649,52.7,2.6,0.8,6,2.7,2.4,0.9,3.6,1.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BQ01,2 to 4 people,2018,23030,39.2,45535838,45,312129,39.8,11836820,43.9,2.8,0.8,6,2.5,3.3,0.9,4.5,1.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BQ02,5 to 10 people,2018,1015,1.7,2367698,2.3,14344,1.8,553366,2.1,17.2,0.3,28.3,0.6,18.8,0.3,21.8,0.4
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BQ03,11 or more people,2018,265,0.5,926042,0.9,3948,0.5,155374,0.6,14.9,0.1,41.1,0.4,15.5,0.1,27.9,0.2
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BX,Unknown number of owners,2018,236,0.4,456461,0.5,3386,0.4,206528,0.8,32.5,0.1,33.9,0.1,32.3,0.1,35.2,0.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BY,Total reporting,2018,58807,100,101279556,100,783268,100,26964738,100,2,0,2.6,0,2,0,2.7,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BZ,Item not reported,2018,1653,X,1709385,X,22332,X,648547,X,11.2,X,12.6,X,11.4,X,14,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,641,Firms with 20 to 49 employees,B01,OWNRNUM,A1,All firms,2018,64133,X,286532471,X,1897699,X,68820654,X,2.7,X,14.5,X,2.5,X,4.7,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,641,Firms with 20 to 49 employees,B01,OWNRNUM,BQ,1 person,2018,14236,48.5,46898390,35.4,409410,47.6,12651769,40.8,4.3,1,9.5,6.4,5,1.1,5.2,1.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,641,Firms with 20 to 49 employees,B01,OWNRNUM,BQ01,2 to 4 people,2018,13394,45.6,76806354,58,398328,46.3,15749584,50.8,4.2,1.3,28.5,8.3,4.2,1.4,7.7,1.8
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,641,Firms with 20 to 49 employees,B01,OWNRNUM,BQ02,5 to 10 people,2018,1245,4.2,6484069,4.9,36998,4.3,1923515,6.2,13.6,0.6,12.8,1.5,14.8,0.7,15,1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,641,Firms with 20 to 49 employees,B01,OWNRNUM,BQ03,11 or more people,2018,S,S,S,S,"5,000 to 9,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,641,Firms with 20 to 49 employees,B01,OWNRNUM,BX,Unknown number of owners,2018,317,1.1,1455068,1.1,9403,1.1,456460,1.5,24.4,0.2,36.4,0.5,24.1,0.3,35.4,0.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,641,Firms with 20 to 49 employees,B01,OWNRNUM,BY,Total reporting,2018,29352,100,132396720,100,859424,100,30976669,100,3.3,0,17,0,3.4,0,5.5,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,641,Firms with 20 to 49 employees,B01,OWNRNUM,BZ,Item not reported,2018,641,X,1957937,X,18849,X,551635,X,20.8,X,23.7,X,24.8,X,28.3,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,642,Firms with 50 to 99 employees,B01,OWNRNUM,A1,All firms,2018,16829,X,212398699,X,1141762,X,43993880,X,6.7,X,11,X,7,X,7.2,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,642,Firms with 50 to 99 employees,B01,OWNRNUM,BQ,1 person,2018,2605,45,18476420,33.1,176936,44.8,5116239,38.6,6.7,2.1,17.8,5.3,7.7,2.4,9.8,3.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,642,Firms with 50 to 99 employees,B01,OWNRNUM,BQ01,2 to 4 people,2018,2621,45.3,24864567,44.6,181265,45.9,6332084,47.8,13.6,3.4,27.1,7.9,14.9,3.8,22.1,5.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,642,Firms with 50 to 99 employees,B01,OWNRNUM,BQ02,5 to 10 people,2018,372,6.4,8707907,15.6,23784,6,1228169,9.3,24.7,1.4,33.7,4.9,28.4,1.5,21.6,1.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,642,Firms with 50 to 99 employees,B01,OWNRNUM,BQ03,11 or more people,2018,S,S,S,S,"5,000 to 9,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,642,Firms with 50 to 99 employees,B01,OWNRNUM,BX,Unknown number of owners,2018,42,0.7,503331,0.9,3578,0.9,192328,1.5,71.4,0.5,46.6,0.8,79.8,0.7,61.4,0.9
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,642,Firms with 50 to 99 employees,B01,OWNRNUM,BY,Total reporting,2018,5789,100,55750626,100,395279,100,13239120,100,8.7,0,16.5,0,9.4,0,14.2,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,642,Firms with 50 to 99 employees,B01,OWNRNUM,BZ,Item not reported,2018,116,X,752746,X,8872,X,209580,X,38.6,X,40.8,X,41.2,X,46,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,651,Firms with 100 to 249 employees,B01,OWNRNUM,A1,All firms,2018,7585,X,226261829,X,1115052,X,48388974,X,8.7,X,14.9,X,9.9,X,10,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,651,Firms with 100 to 249 employees,B01,OWNRNUM,BQ,1 person,2018,619,30.7,9934221,17.2,82212,28.7,2678824,23.3,20.6,6.3,33.2,9.1,20.7,6.1,17.6,5.2
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,651,Firms with 100 to 249 employees,B01,OWNRNUM,BQ01,2 to 4 people,2018,1088,53.9,33671816,58.2,155692,54.4,6696764,58.4,7.8,5.8,26.9,8.9,8.2,6.1,16,7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,651,Firms with 100 to 249 employees,B01,OWNRNUM,BQ02,5 to 10 people,2018,S,S,S,S,"25,000 to 49,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,651,Firms with 100 to 249 employees,B01,OWNRNUM,BQ03,11 or more people,2018,S,S,S,S,"10,000 to 24,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,651,Firms with 100 to 249 employees,B01,OWNRNUM,BX,Unknown number of owners,2018,S,S,S,S,"1,000 to 2,499 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,651,Firms with 100 to 249 employees,B01,OWNRNUM,BY,Total reporting,2018,2018,100,57876580,100,285965,100,11474234,100,7.1,0,27.9,0,7.8,0,12.8,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,651,Firms with 100 to 249 employees,B01,OWNRNUM,BZ,Item not reported,2018,80,X,668721,X,9811,X,203642,X,60,X,37.2,X,60.3,X,48.7,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,652,Firms with 250 to 499 employees,B01,OWNRNUM,A1,All firms,2018,1729,X,150381139,X,604731,X,25262043,X,23.3,X,32.2,X,20.1,X,15.5,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,652,Firms with 250 to 499 employees,B01,OWNRNUM,BQ,1 person,2018,S,S,S,S,"25,000 to 49,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,652,Firms with 250 to 499 employees,B01,OWNRNUM,BQ01,2 to 4 people,2018,S,S,S,S,"25,000 to 49,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,652,Firms with 250 to 499 employees,B01,OWNRNUM,BQ02,5 to 10 people,2018,6,2.3,774412,3.6,2408,2.7,87772,3.2,62.1,1.8,37.1,3.9,49.1,1.7,57.4,2.4
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,652,Firms with 250 to 499 employees,B01,OWNRNUM,BQ03,11 or more people,2018,D,D,D,D,500 to 999 employees,D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,652,Firms with 250 to 499 employees,B01,OWNRNUM,BY,Total reporting,2018,261,100,21491807,100,90573,100,2760826,100,29.4,0,49.2,0,32.2,0,32.5,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,652,Firms with 250 to 499 employees,B01,OWNRNUM,BZ,Item not reported,2018,3,X,530599,X,1550,X,42070,X,33.3,X,1.3,X,0.9,X,0.4,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,657,Firms with 500 employees or more,B01,OWNRNUM,A1,All firms,2018,1111,X,280258082,X,1464316,X,57485098,X,7.7,X,3.7,X,4.1,X,7,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,657,Firms with 500 employees or more,B01,OWNRNUM,BQ,1 person,2018,S,S,S,S,"50,000 to 99,999 employees",S,S,S,S,S,S,S,S,S,S,S
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,657,Firms with 500 employees or more,B01,OWNRNUM,BQ01,2 to 4 people,2018,26,21.8,4830509,30.2,34846,30.2,1198921,23.9,3.8,0,1.3,0,0.9,0,0.9,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,657,Firms with 500 employees or more,B01,OWNRNUM,BQ02,5 to 10 people,2018,2,1.7,994244,6.2,1909,1.7,88513,1.8,50,0,0.9,0,0.1,0,1.7,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,657,Firms with 500 employees or more,B01,OWNRNUM,BX,Unknown number of owners,2018,D,D,D,D,"1,000 to 2,499 employees",D,D,D,D,D,D,D,D,D,D,D
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,657,Firms with 500 employees or more,B01,OWNRNUM,BY,Total reporting,2018,119,100,15997131,100,115329,100,5009086,100,38.4,0,38.1,0,30.9,0,45.6,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,2,Female,1,Total,0,Total,1,Total,657,Firms with 500 employees or more,B01,OWNRNUM,BZ,Item not reported,2018,3,X,3139262,X,7073,X,485440,X,33.3,X,1.7,X,3.6,X,1.5,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,611,Firms with no employees,B01,OWNRNUM,A1,All firms,2018,438513,X,209446693,X,0,X,32124144,X,1,X,3.5,X,0,X,2.5,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,611,Firms with no employees,B01,OWNRNUM,BQ,1 person,2018,114563,82,36864172,64.7,0,0,6347340,81.2,2.1,0.7,5.6,3.9,0,0,6.8,2.8
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,611,Firms with no employees,B01,OWNRNUM,BQ01,2 to 4 people,2018,23132,16.6,18128196,31.8,0,0,1380092,17.7,4.3,0.7,16.6,3.8,0,0,15,2.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,611,Firms with no employees,B01,OWNRNUM,BQ02,5 to 10 people,2018,1297,0.9,1021769,1.8,0,0,45214,0.6,15.3,0.2,27.2,0.7,0,0,34.5,0.2
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,611,Firms with no employees,B01,OWNRNUM,BQ03,11 or more people,2018,226,0.2,417676,0.7,0,0,24479,0.3,24.3,0,35.1,0.3,0,0,46.3,0.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,611,Firms with no employees,B01,OWNRNUM,BX,Unknown number of owners,2018,438,0.3,552312,1,0,0,18668,0.2,18.6,0.1,43.6,0.5,0,0,50,0.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,611,Firms with no employees,B01,OWNRNUM,BY,Total reporting,2018,139657,100,56984125,100,0,0,7815793,100,1.8,0,7.6,0,0,0,5.1,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,611,Firms with no employees,B01,OWNRNUM,BZ,Item not reported,2018,5296,X,1436886,X,0,X,134007,X,9,X,23.7,X,0,X,18.5,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,612,Firms with 1 to 4 employees,B01,OWNRNUM,A1,All firms,2018,1731521,X,829936817,X,3456517,X,149360566,X,0.3,X,0.6,X,0.5,X,1.1,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,612,Firms with 1 to 4 employees,B01,OWNRNUM,BQ,1 person,2018,701197,78.6,303780301,70.8,1349226,75.2,61486070,73.4,0.6,0.2,1.5,0.7,0.8,0.4,0.9,0.6
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,612,Firms with 1 to 4 employees,B01,OWNRNUM,BQ01,2 to 4 people,2018,178260,20,115750440,27,415483,23.2,20647887,24.7,1,0.2,2.1,0.6,1.4,0.4,2.9,0.6
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,612,Firms with 1 to 4 employees,B01,OWNRNUM,BQ02,5 to 10 people,2018,7532,0.8,6294759,1.5,18512,1,1012929,1.2,4.4,0,9.8,0.1,5.4,0.1,6.9,0.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,612,Firms with 1 to 4 employees,B01,OWNRNUM,BQ03,11 or more people,2018,2219,0.2,1794389,0.4,5016,0.3,324908,0.4,6.9,0,16.6,0.1,8.2,0,10.5,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,612,Firms with 1 to 4 employees,B01,OWNRNUM,BX,Unknown number of owners,2018,2822,0.3,1600972,0.4,6422,0.4,265227,0.3,8.2,0,15.7,0.1,9.1,0,11.5,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,612,Firms with 1 to 4 employees,B01,OWNRNUM,BY,Total reporting,2018,892027,100,429220860,100,1794660,100,83737021,100,0.4,0,0.8,0,0.5,0,0.8,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,612,Firms with 1 to 4 employees,B01,OWNRNUM,BZ,Item not reported,2018,34489,X,12440548,X,64952,X,2344177,X,2.9,X,6.4,X,3.5,X,5.4,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,A1,All firms,2018,574771,X,704887118,X,3788263,X,163364518,X,1,X,1.1,X,0.9,X,1.4,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,BQ,1 person,2018,205423,64.9,230000373,58.4,1345476,64.5,57238438,60.2,1.2,0.4,2,0.8,1.3,0.4,2.1,0.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,BQ01,2 to 4 people,2018,101485,32.1,147148773,37.4,677798,32.5,33641473,35.4,1.4,0.4,3.5,0.9,1.3,0.4,2.2,0.7
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,BQ02,5 to 10 people,2018,6642,2.1,12356411,3.1,43919,2.1,2946064,3.1,6.3,0.1,7.2,0.3,6.4,0.1,8.3,0.3
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,BQ03,11 or more people,2018,1579,0.5,1940483,0.5,10790,0.5,696636,0.7,8.6,0,13.5,0.1,8.6,0.1,10.6,0.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,BX,Unknown number of owners,2018,1281,0.4,2314494,0.6,8646,0.4,526786,0.6,17.6,0.1,16.1,0.1,17.1,0.1,19.9,0.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,BY,Total reporting,2018,316408,100,393760534,100,2086628,100,95049397,100,0.9,0,1.7,0,0.9,0,1.3,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,620,Firms with 5 to 9 employees,B01,OWNRNUM,BZ,Item not reported,2018,9821,X,9970709,X,65537,X,2314465,X,8,X,8.1,X,7.8,X,7.7,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,A1,All firms,2018,372423,X,952098093,X,5009627,X,222341924,X,0.8,X,2.2,X,0.8,X,1.4,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BQ,1 person,2018,111258,54.6,266516530,50.5,1466118,53.7,63858492,50.4,1.7,0.6,4,1,1.9,0.7,1.7,0.8
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BQ01,2 to 4 people,2018,81322,39.9,221015057,41.8,1106601,40.5,52810598,41.7,1.2,0.5,1.1,0.9,1.2,0.6,1.9,0.5
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BQ02,5 to 10 people,2018,8070,4,31281896,5.9,113156,4.1,7239008,5.7,5.1,0.2,11.1,0.6,4.8,0.2,7.6,0.4
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BQ03,11 or more people,2018,1567,0.8,4285308,0.8,22538,0.8,1588996,1.3,10.5,0.1,8.3,0.1,11.8,0.1,10.5,0.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BX,Unknown number of owners,2018,1709,0.8,5078027,1,23747,0.9,1147842,0.9,12,0.1,27.4,0.3,14.5,0.1,12.6,0.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BY,Total reporting,2018,203924,100,528176818,100,2732160,100,126644936,100,0.9,0,2.2,0,1,0,1.2,0
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,630,Firms with 10 to 19 employees,B01,OWNRNUM,BZ,Item not reported,2018,5325,X,15020754,X,72349,X,2636573,X,4.3,X,15.1,X,4.7,X,8.8,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,641,Firms with 20 to 49 employees,B01,OWNRNUM,A1,All firms,2018,247080,X,1638134473,X,7489286,X,346031182,X,1.8,X,4.5,X,2,X,1.9,X
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,641,Firms with 20 to 49 employees,B01,OWNRNUM,BQ,1 person,2018,55688,44.2,315144352,40.1,1656842,43.8,69007054,40.2,2.4,0.7,3.9,1.2,2.3,0.6,3.4,1.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,641,Firms with 20 to 49 employees,B01,OWNRNUM,BQ01,2 to 4 people,2018,57647,45.8,385125068,49,1734895,45.8,79757732,46.4,1.6,0.8,3.5,1.2,1.8,0.7,2.2,1.1
0100000US,null,United States,0,null,2,Total for all sectors,null,0,null,3,Male,1,Total,0,Total,1,Total,641,Firms with 20 to 49 employees,B01,OWNRNUM,BQ02,5 to 10 people,2018,9106,7.2,61513070,7.8,289173,7.6,16333404,9.5,6,0.4,8.3,0.6,5.3,0.4,5.2,0.4
