"GEO_ID","GEO_ID_F","NAME","NAICS2017","NAICS2017_F","NAICS2017_LABEL","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","EMPSZFI","EMPSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","620","Firms with 5 to 9 employees","2019","135241","147784782","894793","31246137","1.8","2.5","1.7","3.0"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","630","Firms with 10 to 19 employees","2019","83585","161435201","1121895","38196113","1.8","3.6","1.9","2.0"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","641","Firms with 20 to 49 employees","2019","52094","251025063","1543637","53661274","3.3","7.8","3.5","4.1"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","642","Firms with 50 to 99 employees","2019","12752","153832101","872841","33700403","5.6","10.2","5.1","7.2"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","651","Firms with 100 to 249 employees","2019","4782","141971544","693139","28015984","8.0","14.0","9.5","11.6"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","652","Firms with 250 to 499 employees","2019","1489","119804949","510731","21718184","15.4","23.3","14.6","16.8"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","029","Non-Hispanic","00","Total","001","Total","657","Firms with 500 employees or more","2019","555","138263820","806794","29380679","8.6","13.3","3.1","3.4"
"0100000US","null","United States","00","null","Total for all sectors","001","Total","001","Total","30","White","001","Total","611","Firms with no employees","2019","638239","257969522","0","43822706","0.9","3.6","0.0","2.5"
"0100000US","null","United States","00","null","Total for all sectors","001","Total","001","Total","30","White","001","Total","612","Firms with 1 to 4 employees","2019","2391453","1057405401","4726044","200393930","0.6","1.3","0.8","1.4"
"0100000US","null","United States","00","null","Total for all sectors","001","Total","001","Total","30","White","001","Total","620","Firms with 5 to 9 employees","2019","790708","961167643","5215098","218797722","1.1","1.6","1.0","1.3"
"0100000US","null","United States","00","null","Total for all sectors","001","Total","001","Total","30","White","001","Total","630","Firms with 10 to 19 employees","2019","501554","1220440116","6751771","294659080","1.2","2.4","1.3","1.8"
"0100000US","null","United States","00","null","Total for all sectors","001","Total","001","Total","30","White","001","Total","641","Firms with 20 to 49 employees","2019","328758","2035343630","9872423","443834037","1.6","3.2","1.6","2.3"
"0100000US","null","United States","00","null","Total for all sectors","001","Total","001","Total","30","White","001","Total","642","Firms with 50 to 99 employees","2019","98111","1768106652","6699901","324503263","1.4","4.1","1.6","2.3"
"0100000US","null","United States","00","null","Total for all sectors","001","Total","001","Total","30","White","001","Total","651","Firms with 100 to 249 employees","2019","49067","2225128834","7332271","390863524","2.8","5.8","2.8","3.8"
"0100000US","null","United States","00","null","Total for all sectors","001","Total","001","Total","30","White","001","Total","652","Firms with 250 to 499 employees","2019","12955","1405757463","4419645","231741923","6.3","10.9","6.0","6.4"
"0100000US","null","United States","00","null","Total for all sectors","001","Total","001","Total","30","White","001","Total","657","Firms with 500 employees or more","2019","8251","3045592136","12645646","569872183","2.9","3.5","1.6","1.2"
"0100000US","null","United States","00","null","Total for all sectors","002","Female","001","Total","30","White","001","Total","611","Firms with no employees","2019","134618","39753534","0","7506240","1.7","4.1","0.0","3.2"
"0100000US","null","United States","00","null","Total for all sectors","002","Female","001","Total","30","White","001","Total","612","Firms with 1 to 4 employees","2019","519930","181299925","997808","37552284","1.2","2.0","1.4","2.3"
"0100000US","null","United States","00","null","Total for all sectors","002","Female","001","Total","30","White","001","Total","620","Firms with 5 to 9 employees","2019","161649","147427869","1064791","37432383","1.7","3.8","1.8","2.8"
"0100000US","null","United States","00","null","Total for all sectors","002","Female","001","Total","30","White","001","Total","630","Firms with 10 to 19 employees","2019","97761","184806540","1307513","48141026","2.0","5.1","2.4","3.3"
"0100000US","null","United States","00","null","Total for all sectors","002","Female","001","Total","30","White","001","Total","641","Firms with 20 to 49 employees","2019","59566","263657171","1767631","65562060","4.7","8.6","4.4","3.3"
"0100000US","null","United States","00","null","Total for all sectors","002","Female","001","Total","30","White","001","Total","642","Firms with 50 to 99 employees","2019","15119","205490925","1022692","41956287","6.0","15.0","5.3","7.8"
"0100000US","null","United States","00","null","Total for all sectors","002","Female","001","Total","30","White","001","Total","651","Firms with 100 to 249 employees","2019","6715","176365469","989995","43558478","9.3","12.9","9.3","12.1"
"0100000US","null","United States","00","null","Total for all sectors","002","Female","001","Total","30","White","001","Total","652","Firms with 250 to 499 employees","2019","1590","104034237","543395","22558939","14.2","16.4","13.8","10.0"
"0100000US","null","United States","00","null","Total for all sectors","002","Female","001","Total","30","White","001","Total","657","Firms with 500 employees or more","2019","1069","287729489","1438851","58509028","7.7","3.5","3.4","4.0"
"0100000US","null","United States","00","null","Total for all sectors","003","Male","001","Total","30","White","001","Total","611","Firms with no employees","2019","403297","179487775","0","28991428","1.3","4.2","0.0","3.4"
"0100000US","null","United States","00","null","Total for all sectors","003","Male","001","Total","30","White","001","Total","612","Firms with 1 to 4 employees","2019","1515237","724507176","2998925","136110428","0.7","1.7","1.0","1.8"
"0100000US","null","United States","00","null","Total for all sectors","003","Male","001","Total","30","White","001","Total","620","Firms with 5 to 9 employees","2019","504017","677407197","3322964","151750881","1.4","2.3","1.5","1.6"
"0100000US","null","United States","00","null","Total for all sectors","003","Male","001","Total","30","White","001","Total","630","Firms with 10 to 19 employees","2019","325269","881593096","4389582","209711701","1.5","3.1","1.5","2.6"
"0100000US","null","United States","00","null","Total for all sectors","003","Male","001","Total","30","White","001","Total","641","Firms with 20 to 49 employees","2019","219322","1526044273","6627560","326103900","1.9","4.3","2.0","3.5"
"0100000US","null","United States","00","null","Total for all sectors","003","Male","001","Total","30","White","001","Total","642","Firms with 50 to 99 employees","2019","70600","1409613429","4835818","249614084","2.3","5.7","2.6","2.8"
"0100000US","null","United States","00","null","Total for all sectors","003","Male","001","Total","30","White","001","Total","651","Firms with 100 to 249 employees","2019","37641","1904652588","5667231","318782963","4.1","7.6","4.1","4.7"
"0100000US","null","United States","00","null","Total for all sectors","003","Male","001","Total","30","White","001","Total","652","Firms with 250 to 499 employees","2019","9944","1184188087","3388083","188222996","8.3","11.6","8.1","7.8"
"0100000US","null","United States","00","null","Total for all sectors","003","Male","001","Total","30","White","001","Total","657","Firms with 500 employees or more","2019","6601","2623503324","10425012","483066258","3.3","4.2","1.9","1.4"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","001","Total","30","White","001","Total","611","Firms with no employees","2019","100322","38728213","0","7325038","3.7","11.0","0.0","5.7"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","001","Total","30","White","001","Total","612","Firms with 1 to 4 employees","2019","356286","151598300","729312","26731218","1.3","3.2","1.2","2.6"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","001","Total","30","White","001","Total","620","Firms with 5 to 9 employees","2019","125042","136332576","827344","29614458","2.2","3.1","2.2","3.6"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","001","Total","30","White","001","Total","630","Firms with 10 to 19 employees","2019","78523","154040480","1054676","36806352","2.5","4.7","2.6","3.1"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","001","Total","30","White","001","Total","641","Firms with 20 to 49 employees","2019","49870","245642186","1477232","52168077","3.6","7.4","3.7","3.7"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","001","Total","30","White","001","Total","642","Firms with 50 to 99 employees","2019","12392","153002298","841391","32932892","6.3","11.0","6.1","8.5"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","001","Total","30","White","001","Total","651","Firms with 100 to 249 employees","2019","4711","144110777","675045","28522084","8.1","14.8","8.4","11.6"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","001","Total","30","White","001","Total","652","Firms with 250 to 499 employees","2019","1419","117535139","488168","20959988","16.0","24.2","14.9","18.1"
"0100000US","null","United States","00","null","Total for all sectors","004","Equally male/female","001","Total","30","White","001","Total","657","Firms with 500 employees or more","2019","583","134359323","781784","28296897","11.4","13.7","4.5","3.8"
"0100000US","null","United States","00","null","Total for all sectors","001","Total","020","Hispanic","30","White","001","Total","611","Firms with no employees","2019","43091","15817144","0","2335970","3.2","8.2","0.0","6.9"
"0100000US","null","United States","00","null","Total for all sectors","001","Total","020","Hispanic","30","White","001","Total","612","Firms with 1 to 4 employees","2019","176799","73619109","349751","11949659","1.9","4.3","2.4","3.1"
"0100000US","null","United States","00","null","Total for all sectors","001","Total","020","Hispanic","30","White","001","Total","620","Firms with 5 to 9 employees","2019","52559","52540635","346651","11749142","3.3","5.0","3.6","5.1"
